Country,Urbanname,Year,Quarter,Month,  Ridership  ,ReferencePeriod,,,,,,,,,
China,Nanchang,2016,,October,"6,573,416",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Nanchang,2016,,November,"6,573,416",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Nanchang,2016,,December,"6,573,416",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Nanchang,2017,,January,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,109762000 annual 2017,,,,,,
China,Nanchang,2017,,February,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Nanchang,2017,,March,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Nanchang,2017,,April,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Nanchang,2017,,May,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Nanchang,2017,,June,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Nanchang,2017,,July,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Nanchang,2017,,August,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Nanchang,2017,,September,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Nanchang,2017,,October,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Nanchang,2017,,November,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Nanchang,2017,,December,"9,146,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Nanchang,2018,,January,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,141758000 annual 2018,,,,,,
China,Nanchang,2018,,February,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Nanchang,2018,,March,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Nanchang,2018,,April,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Nanchang,2018,,May,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Nanchang,2018,,June,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Nanchang,2018,,July,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Nanchang,2018,,August,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Nanchang,2018,,September,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Nanchang,2018,,October,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Nanchang,2018,,November,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Nanchang,2018,,December,"11,813,166",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Nanchang,2019,,January,"14,578,333",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,174940000 annual 2019,,,,,,
China,Nanchang,2019,,February,"14,578,333",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Nanchang,2019,,March,"14,578,333",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Nanchang,2019,,April,"14,578,333",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Nanchang,2019,,May,"14,578,333",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Nanchang,2019,,June,"14,578,333",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Nanchang,2019,,July,"14,578,333",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Nanchang,2019,,August,"14,578,333",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Nanchang,2019,,September,"14,578,333",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Nanchang,2019,,October,"14,578,333",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Nanchang,2019,,November,"14,578,333",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Nanchang,2019,,December,"14,578,333",monthly,,,,,,,,,
China,Wuxi,2014,,July,"2,601,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1049,China Association of Metros,15610000 annual 2014,,,,,,
China,Wuxi,2014,,August,"2,601,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1049,China Association of Metros,,,,,,,
China,Wuxi,2014,,September,"2,601,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1049,China Association of Metros,,,,,,,
China,Wuxi,2014,,October,"2,601,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1049,China Association of Metros,,,,,,,
China,Wuxi,2014,,November,"2,601,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1049,China Association of Metros,,,,,,,
China,Wuxi,2014,,December,"2,601,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1049,China Association of Metros,,,,,,,
China,Wuxi,2015,,January,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,72250000 annual 2015,,,,,,
China,Wuxi,2015,,February,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,,,,,,,
China,Wuxi,2015,,March,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,,,,,,,
China,Wuxi,2015,,April,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,,,,,,,
China,Wuxi,2015,,May,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,,,,,,,
China,Wuxi,2015,,June,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,,,,,,,
China,Wuxi,2015,,July,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,,,,,,,
China,Wuxi,2015,,August,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,,,,,,,
China,Wuxi,2015,,September,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,,,,,,,
China,Wuxi,2015,,October,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,,,,,,,
China,Wuxi,2015,,November,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,,,,,,,
China,Wuxi,2015,,December,"6,020,833",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1048,China Association of Metros,,,,,,,
China,Wuxi,2016,,January,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,82671000 annual 2016,,,,,,
China,Wuxi,2016,,February,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Wuxi,2016,,March,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Wuxi,2016,,April,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Wuxi,2016,,May,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Wuxi,2016,,June,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Wuxi,2016,,July,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Wuxi,2016,,August,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Wuxi,2016,,September,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Wuxi,2016,,October,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Wuxi,2016,,November,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Wuxi,2016,,December,"6,889,250",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1047,China Association of Metros,,,,,,,
China,Wuxi,2017,,January,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,92336000 annual 2017,,,,,,
China,Wuxi,2017,,February,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Wuxi,2017,,March,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Wuxi,2017,,April,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Wuxi,2017,,May,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Wuxi,2017,,June,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Wuxi,2017,,July,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Wuxi,2017,,August,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Wuxi,2017,,September,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Wuxi,2017,,October,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Wuxi,2017,,November,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Wuxi,2017,,December,"7,694,666",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=13532,China Association of Metros,,,,,,,
China,Wuxi,2018,,January,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,103120000 annual 2018,,,,,,
China,Wuxi,2018,,February,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Wuxi,2018,,March,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Wuxi,2018,,April,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Wuxi,2018,,May,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Wuxi,2018,,June,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Wuxi,2018,,July,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Wuxi,2018,,August,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Wuxi,2018,,September,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Wuxi,2018,,October,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Wuxi,2018,,November,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Wuxi,2018,,December,"8,593,333",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=16219,China Association of Metros,,,,,,,
China,Wuxi,2019,,January,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,109500000 annual 2019,,,,,,
China,Wuxi,2019,,February,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Wuxi,2019,,March,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Wuxi,2019,,April,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Wuxi,2019,,May,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Wuxi,2019,,June,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Wuxi,2019,,July,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Wuxi,2019,,August,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Wuxi,2019,,September,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Wuxi,2019,,October,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Wuxi,2019,,November,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Wuxi,2019,,December,"9,125,000",monthly,https://en.wikipedia.org/wiki/List_of_metro_systems#cite_note-China2019-104,China Association of Metros,,,,,,,
China,Ningbo,2014,,May,"1,723,750",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1049,China Association of Metros,13790000  annual,,,,,,
China,Ningbo,2014,,June,"1,723,750",monthly,http://www.camet.org.cn/index.php?m=content&c=index&a=show&catid=18&id=1049,China Association of Metros,,,,,,,
